,Created_at,Tweet id,Text
103, _json={'created_at': 'Mon Mar 09 14:59:46 +0000 2020', 'id': 1237030323910856708,"['text', 'lucascccp77', 'aaronlnicholson', 'mrwarrenhayes', 'people', 'clearly', 'care', 'theyre', 'voicing', 'frustration', 'httpstcothgzn4wmce']"
104, _json={'created_at': 'Mon Mar 09 14:59:44 +0000 2020', 'id': 1237030314591092738,"['text', 'rt', 'thekhbri', 'loving', 'asim', 'trending', 'youtube', 'well', 'twitternnand', 'look', 'chuklians', 'insecurity', 'amp', 'frustration']"
105, _json={'created_at': 'Mon Mar 09 14:59:43 +0000 2020', 'id': 1237030311793504256,"['text', 'rt', 'jayrosennyu', 'sure', 'take', 'journalist', 'realize', 'white', 'house', 'sense', 'always', 'use']"
106, _json={'created_at': 'Mon Mar 09 14:59:40 +0000 2020', 'id': 1237030299139178503,"['text', 'rfpatsfan', 'sorry', 'frustration', 'inconvenience']"
107, _json={'created_at': 'Mon Mar 09 14:59:40 +0000 2020', 'id': 1237030295788040193,"['text', 'rt', 'kiwimemer', 'r', 'ppl', 'try', 'befriend', 'artist', 'become', 'frustrated', 'dont', 'get', 'free', 'art', 'true', 'frustration', 'frie']"
108, _json={'created_at': 'Mon Mar 09 14:59:35 +0000 2020', 'id': 1237030274656948226,"['text', 'almascotssb', 'nfcaorg', 'thank', 'kind', 'word', 'thing', 'control', 'weather']"
109, _json={'created_at': 'Mon Mar 09 14:59:30 +0000 2020', 'id': 1237030255396864000,"['text', 'rt', 'msnbc', 'im', 'battling', 'mixed', 'message', 'federal', 'government']"
110, _json={'created_at': 'Mon Mar 09 14:59:24 +0000 2020', 'id': 1237030232160436226,"['text', 'take', 'nose', 'ring', 'good', 'get', 'stud', 'getting', 'infected', 'httpstcor4mgtu2zyv']"
111, _json={'created_at': 'Mon Mar 09 14:59:24 +0000 2020', 'id': 1237030231262801920,"['text', 'rt', 'billkristol', 'white', 'house', 'official', 'arefrustrated', 'attrumps', 'consistent', 'bid', 'downplay', 'severity', 'outbreakna', 'crazy', 'id']"
112, _json={'created_at': 'Mon Mar 09 14:59:17 +0000 2020', 'id': 1237030200065396737,"['text', 'rt', 'notdollie', 'survivetheark', 'understand', 'frustration', 'lost', 'baby', 'etc', 'rollback', 'pose', 'inherent', 'risk', 'player']"
